split,isoform,recipe,subgroup,fold,n,mae,bias,spearman,pred_sd,y_sd
random,CYP1A2,mw,all,4,284,0.710922490901594,0.03907498455792898,0.1917771368099041,0.15651373378554834,0.9758420801363648
random,CYP1A2,mw,MW<215,pooled,22,0.495853734052103,0.11059365461059642,0.015245623941276118,0.05379051191572779,0.650216347891422
random,CYP1A2,mw,MW<215,0,8,0.6408746708919362,0.2198586863536452,0.2380952380952381,0.0323480393531728,0.8088575880172985
random,CYP1A2,mw,MW<215,1,2,0.3339083671661398,-0.3339083671661398,,0.008456090394574733,0.14513668499999977
random,CYP1A2,mw,MW<215,2,2,0.39395578857504665,0.017111861923669647,,0.051192077575046735,0.3427637109999999
random,CYP1A2,mw,MW<215,3,6,0.5971748380940142,0.3144033262249358,-0.14285714285714288,0.04062485689766812,0.6653199484067216
random,CYP1A2,mw,MW<215,4,4,0.1857518604910795,-0.1446590090651787,0.0,0.035427158979159275,0.11905855060893801
random,CYP1A2,mw,MW>=215,pooled,1390,0.7504280713255834,-0.0015318450283505441,0.12244954664876948,0.12367246795489356,1.034420348233726
random,CYP1A2,mw,MW>=215,0,249,0.7538177216338345,-0.07300195581171166,0.12285998335047014,0.09242340286942133,1.0337220988435718
random,CYP1A2,mw,MW>=215,1,293,0.7453005252972456,0.041230665836928165,0.1326832749755908,0.10196788423632777,1.0047724345416247
random,CYP1A2,mw,MW>=215,2,286,0.7611580203674602,0.0032257894919932497,0.0523141470081543,0.10133943477461559,1.0776012257274856
random,CYP1A2,mw,MW>=215,3,282,0.7736566622144013,-0.030605922439480893,0.12707929104813956,0.15596166661499877,1.0689387545794138
random,CYP1A2,mw,MW>=215,4,280,0.7184249284788872,0.041699755895401945,0.17437822364587613,0.1493803500579469,0.9800244742780018
random,CYP1A2,native,all,pooled,1412,0.7461357606454868,0.268645506749534,0.21680430200386155,0.3105644406975825,1.0301112449331373
random,CYP1A2,native,all,0,257,0.749286251756562,0.21470015898757225,0.1340489548457153,0.3071569428022268,1.0275145484023758
random,CYP1A2,native,all,1,295,0.7346625436398713,0.3128009455656712,0.2444609085044921,0.2908475475258963,1.0032006369426631
random,CYP1A2,native,all,2,288,0.7642970678071808,0.26834261278618565,0.1868692957814403,0.3209861502681011,1.0748155706402844
random,CYP1A2,native,all,3,288,0.7564717315599281,0.24981363933726788,0.2134347282672036,0.31088322619070763,1.0621628518336454
random,CYP1A2,native,all,4,284,0.7263037420369777,0.2910008278771422,0.2896630667396606,0.3215550638621926,0.9758420801363648
random,CYP1A2,native,MW<215,pooled,22,0.687553426724321,-0.4521218460026273,0.19706380575945792,0.3316420865115373,0.650216347891422
random,CYP1A2,native,MW<215,0,8,0.5598250083681373,-0.18880317107169725,0.4047619047619048,0.29832661713774467,0.8088575880172985
random,CYP1A2,native,MW<215,1,2,0.8383797010142517,-0.8383797010142517,,0.3117148280143738,0.14513668499999977
random,CYP1A2,native,MW<215,2,2,1.0938514774147947,-1.0938514774147947,,0.14616179466247559,0.3427637109999999
random,CYP1A2,native,MW<215,3,6,0.6792377864207663,-0.31068444016980995,0.14285714285714288,0.17339992393517772,0.6653199484067216
random,CYP1A2,native,MW<215,4,4,0.6769215614018174,-0.6769215614018174,0.0,0.4152162286548172,0.11905855060893801
random,CYP1A2,native,MW>=215,pooled,1390,0.7470629630528721,0.28005333535424454,0.22464989198518104,0.30500309462631364,1.034420348233726
random,CYP1A2,native,MW>=215,0,249,0.7553733599778769,0.227664121399115,0.12573105324523903,0.30086891012638545,1.0337220988435718
random,CYP1A2,native,MW>=215,1,293,0.7339545766953361,0.32065883393823036,0.25249961595746817,0.2885012595663799,1.0047724345416247
random,CYP1A2,native,MW>=215,2,286,0.7619924915162183,0.2778684455847939,0.19434711629833581,0.312080061269639,1.0776012257274856
random,CYP1A2,native,MW>=215,3,282,0.7581150069884209,0.2617391303906099,0.22448075372814666,0.3051033924167274,1.0689387545794138
random,CYP1A2,native,MW>=215,4,280,0.7270092017603371,0.30482829058112737,0.30741317764621634,0.31694375951846715,0.9800244742780018
random,CYP1A2,nesso,all,pooled,1412,0.7421612722885078,0.0007293532998943571,0.2137849338141628,0.23174947322833087,1.0301112449331373
random,CYP1A2,nesso,all,0,257,0.7669385124834953,-0.06819510474818972,0.1340489548457153,0.24943045200484618,1.0275145484023758
random,CYP1A2,nesso,all,1,295,0.7331377305645308,0.05383595079330008,0.2444609085044921,0.21234535224640458,1.0032006369426631
random,CYP1A2,nesso,all,2,288,0.7652704861982319,-0.0007342771979823735,0.1868692957814403,0.24367702003047792,1.0748155706402844
random,CYP1A2,nesso,all,3,288,0.7556395370839213,-0.023835052132200683,0.2134347282672036,0.22960608769268884,1.0621628518336454
random,CYP1A2,nesso,all,4,284,0.6920098645821058,0.034332218812692904,0.2896630667396606,0.223395149744089,0.9758420801363648
random,CYP1A2,nesso,MW<215,pooled,22,0.7911360966988498,-0.6149223853239757,0.23433088650479958,0.24861766896401172,0.650216347891422
random,CYP1A2,nesso,MW<215,0,8,0.6870779726848737,-0.4064658550761057,0.4047619047619048,0.2422596809268831,0.8088575880172985
random,CYP1A2,nesso,MW<215,1,2,0.9811581259003277,-0.9811581259003277,,0.2275803785116879,0.14513668499999977
random,CYP1A2,nesso,MW<215,2,2,1.1367666857374048,-1.1367666857374048,,0.11095890129811048,0.3427637109999999
random,CYP1A2,nesso,MW<215,3,6,0.7311800970040534,-0.45921264544120577,0.14285714285714288,0.1280663438449483,0.6653199484067216
random,CYP1A2,nesso,MW<215,4,4,0.8213600351489798,-0.8213600351489798,0.0,0.2884647203574169,0.11905855060893801
random,CYP1A2,nesso,MW>=215,pooled,1390,0.7413861311827327,0.010473481537106689,0.2215125354350056,0.22738267154660718,1.034420348233726
random,CYP1A2,nesso,MW>=215,0,249,0.7695043129589532,-0.05732696819146953,0.12573105324523903,0.2443241802134701,1.0337220988435718
random,CYP1A2,nesso,MW>=215,1,293,0.7314447585827165,0.06090075677755692,0.25249961595746817,0.2106323471085818,1.0047724345416247
random,CYP1A2,nesso,MW>=215,2,286,0.7626726106769789,0.007210005379216394,0.19434711629833581,0.23691595191131198,1.0776012257274856
random,CYP1A2,nesso,MW>=215,3,282,0.7561599507026417,-0.014571699083072917,0.22448075372814666,0.2253373304598892,1.0689387545794138
random,CYP1A2,nesso,MW>=215,4,280,0.6901620050025792,0.046556393869288226,0.30741317764621634,0.22019152106535173,0.9800244742780018
random,CYP2C9,additive,all,pooled,1285,0.5345514371992379,0.00019145222295405693,0.4212362706021206,0.3517816913587154,0.7819900948636752
random,CYP2C9,additive,all,0,254,0.5082416664194712,0.015577643693907978,0.4480375375073001,0.33416549060233136,0.7407476220302048
random,CYP2C9,additive,all,1,240,0.5366294036412067,-0.0024532124261909243,0.4825865032379033,0.35135275791590775,0.8057308328122086
random,CYP2C9,additive,all,2,281,0.5308666353798881,-0.03783434938683559,0.4064949323410745,0.3291689881305939,0.7939472247916771
random,CYP2C9,additive,all,3,248,0.5832147705734109,-0.025162204165529993,0.3493299304046537,0.3313751455424134,0.8075871156821957
random,CYP2C9,additive,all,4,262,0.5160433931779806,0.05247994046290608,0.43887174631707165,0.40384813311595125,0.7595391403819745
random,CYP2C9,additive,MW<215,pooled,11,0.7693750844346489,-0.03282549319087921,0.39090909090909093,0.5750425586701083,0.9386606309393731
random,CYP2C9,additive,MW<215,0,1,0.650859054071995,0.650859054071995,,0.0,0.0
random,CYP2C9,additive,MW<215,1,3,0.7561517946159028,-0.2194142012358946,-0.5,0.30906769957638286,0.5849787728121117
random,CYP2C9,additive,MW<215,2,2,0.7948649964522418,0.7948649964522418,,0.38092134604961014,0.006030494499999817
random,CYP2C9,additive,MW<215,3,1,0.9058138880191766,0.9058138880191766,,0.0,0.0
random,CYP2C9,additive,MW<215,4,4,0.7620669024844432,-0.7123101890969107,0.39999999999999997,0.7401746771961095,0.831231675014734
random,CYP2C9,additive,MW>=215,pooled,1274,0.5325239174821347,0.00047652788979248896,0.4116699325811659,0.32539450708446993,0.7706301137888346
random,CYP2C9,additive,MW>=215,0,253,0.5076779613299356,0.013066649976998542,0.4424995294560513,0.3330646791962936,0.7384808292360838
random,CYP2C9,additive,MW>=215,1,237,0.533850639198489,0.000293129204311656,0.4680272022990702,0.31423531906696384,0.7969964648391643
random,CYP2C9,additive,MW>=215,2,279,0.5289741740101939,-0.04380352032475012,0.39368652543403065,0.2968763662410086,0.7680640165472021
random,CYP2C9,additive,MW>=215,3,247,0.5819087012720111,-0.02893133814198629,0.34139492955593,0.31791396500826963,0.7941992018639504
random,CYP2C9,additive,MW>=215,4,258,0.5122290752042372,0.06433715177391099,0.4334830195838249,0.357076684579117,0.7545409984234858
random,CYP2C9,inhibitor,all,pooled,1285,0.4924191406555627,0.00020224239911992585,0.5828547985655579,0.4563720347759699,0.7819900948636752
random,CYP2C9,inhibitor,all,0,254,0.4756273753157605,0.07579131220264612,0.6018446543286947,0.44252190101642763,0.7407476220302048
random,CYP2C9,inhibitor,all,1,240,0.49974934620532624,-0.03954726841519853,0.5857636417298909,0.4729993753839985,0.8057308328122086
random,CYP2C9,inhibitor,all,2,281,0.48866384986465766,0.03305604532584224,0.571729818602689,0.45049826526249764,0.7939472247916771
random,CYP2C9,inhibitor,all,3,248,0.49584640392403856,-0.05696120996263768,0.6191122069576465,0.4518800123401529,0.8075871156821957
random,CYP2C9,inhibitor,all,4,262,0.5027669822052908,-0.017794412453369823,0.5435520854497432,0.4563144408056556,0.7595391403819745
random,CYP2C9,inhibitor,MW<215,pooled,11,0.8998164272045261,0.7025477442514323,0.30000000000000004,0.22882023331577794,0.9386606309393731
random,CYP2C9,inhibitor,MW<215,0,1,0.684392416320414,0.684392416320414,,0.0,0.0
random,CYP2C9,inhibitor,MW<215,1,3,0.5485250341090274,0.5485250341090274,1.0,0.22983983808828198,0.5849787728121117
random,CYP2C9,inhibitor,MW<215,2,2,1.7914907818680963,1.7914907818680963,,0.08975003376775659,0.006030494499999817
random,CYP2C9,inhibitor,MW<215,3,1,1.682526726799376,1.682526726799376,,0.0,0.0
random,CYP2C9,inhibitor,MW<215,4,4,0.5756262225166805,0.03313734439567251,0.7999999999999999,0.30351436619526323,0.831231675014734
random,CYP2C9,inhibitor,MW>=215,pooled,1274,0.4889015816665213,-0.005861965230688112,0.576760113677473,0.45413157255977593,0.7706301137888346
random,CYP2C9,inhibitor,MW>=215,0,253,0.47480221705092,0.07338577424170632,0.5988223804040306,0.44193403753121857,0.7384808292360838
random,CYP2C9,inhibitor,MW>=215,1,237,0.49913193243439324,-0.04699122161170773,0.5753381807561042,0.4705125945047902,0.7969964648391643
random,CYP2C9,inhibitor,MW>=215,2,279,0.47932458870334277,0.020450778397223944,0.5637895213782891,0.4476912591312568,0.7680640165472021
random,CYP2C9,inhibitor,MW>=215,3,247,0.49104203014721526,-0.06400367124507497,0.6151990686029363,0.4506226252489271,0.7941992018639504
random,CYP2C9,inhibitor,MW>=215,4,258,0.501637381580308,-0.01858405209444025,0.5378569489509676,0.45294148362366027,0.7545409984234858
random,CYP2C9,inhibitor_nesso,all,pooled,1285,0.4661069711951179,0.00014878062254091576,0.6179981208987269,0.49328433364745417,0.7819900948636752
random,CYP2C9,inhibitor_nesso,all,0,254,0.4489420184821055,0.05890774891758052,0.6295862342945331,0.4841143984288613,0.7407476220302048
random,CYP2C9,inhibitor_nesso,all,1,240,0.4680217632461022,-0.02779509588372584,0.6483402489626554,0.4940063461136558,0.8057308328122086
random,CYP2C9,inhibitor_nesso,all,2,281,0.46122475995681084,0.0156912596688949,0.6093348765265172,0.49825740411096364,0.7939472247916771
random,CYP2C9,inhibitor_nesso,all,3,248,0.4924780578906647,-0.054604956633376445,0.6019832234776903,0.48556921532900643,0.8075871156821957
random,CYP2C9,inhibitor_nesso,all,4,262,0.461268115295643,0.003939783072945481,0.5950218371788187,0.49994651300065557,0.7595391403819745
random,CYP2C9,inhibitor_nesso,MW<215,pooled,11,0.6809513039172558,0.2716958359852091,0.5181818181818182,0.41767327111998825,0.9386606309393731
random,CYP2C9,inhibitor_nesso,MW<215,0,1,0.6422544464815405,0.6422544464815405,,0.0,0.0
random,CYP2C9,inhibitor_nesso,MW<215,1,3,0.4033740075841532,0.13157625127677175,0.5,0.20456760269080718,0.5849787728121117
random,CYP2C9,inhibitor_nesso,MW<215,2,2,1.2175275873529587,1.2175275873529587,,0.23239534321475408,0.006030494499999817
random,CYP2C9,inhibitor_nesso,MW<215,3,1,1.009259635999181,1.009259635999181,,0.0,0.0
random,CYP2C9,inhibitor_nesso,MW<215,4,4,0.5484432657876787,-0.37316095379491354,0.7999999999999999,0.5551890536623221,0.831231675014734
random,CYP2C9,inhibitor_nesso,MW>=215,pooled,1274,0.4642519573333098,-0.002195817186712893,0.6120496206217093,0.4839864806074984,0.7706301137888346
random,CYP2C9,inhibitor_nesso,MW>=215,0,253,0.44817793773902476,0.05660203074539096,0.6269120016124468,0.4836136527563402,0.7384808292360838
random,CYP2C9,inhibitor_nesso,MW>=215,1,237,0.46884008926713955,-0.02981245470854226,0.6384282955834126,0.4829258328887232,0.7969964648391643
random,CYP2C9,inhibitor_nesso,MW>=215,2,279,0.45580323431239406,0.007075945491948213,0.6008874006785355,0.48741874760631665,0.7680640165472021
random,CYP2C9,inhibitor_nesso,MW>=215,3,247,0.4903858247809137,-0.0589121007331034,0.5971293603493694,0.4786433443204993,0.7941992018639504
random,CYP2C9,inhibitor_nesso,MW>=215,4,258,0.45991656257483626,0.009786306125160347,0.5912891057221886,0.4835263292370962,0.7545409984234858
random,CYP2C9,interaction,all,pooled,1285,0.5353111909354754,-0.0006159084027623035,0.4213997319399202,0.3531370594120058,0.7819900948636752
random,CYP2C9,interaction,all,0,254,0.5079727489882879,0.01603022261792342,0.4489792705230608,0.3330891055104424,0.7407476220302048
random,CYP2C9,interaction,all,1,240,0.5368515918854377,-0.003054785047681844,0.48287817496831537,0.35175192890415796,0.8057308328122086
random,CYP2C9,interaction,all,2,281,0.5306691652740728,-0.0375405280664405,0.4058334865709742,0.33196122711449677,0.7939472247916771
random,CYP2C9,interaction,all,3,248,0.5826786465015041,-0.024218639987181358,0.34904355570381296,0.3305118512188284,0.8075871156821957
random,CYP2C9,interaction,all,4,262,0.5205461079472072,0.04742420103981791,0.44169418207913436,0.40889133827212004,0.7595391403819745
random,CYP2C9,interaction,MW<215,pooled,11,0.8525969288549589,-0.15929638723854966,0.30000000000000004,0.725009374910603,0.9386606309393731
random,CYP2C9,interaction,MW<215,0,1,0.6494254358524141,0.6494254358524141,,0.0,0.0
random,CYP2C9,interaction,MW<215,1,3,0.7920848869076842,-0.2699002475406334,-0.5,0.3323014417249403,0.5849787728121117
random,CYP2C9,interaction,MW<215,2,2,0.6873124851548686,0.6873124851548686,,0.43073566845678024,0.006030494499999817
random,CYP2C9,interaction,MW<215,3,1,0.8545706351521973,0.8545706351521973,,0.0,0.0
random,CYP2C9,interaction,MW<215,4,4,1.0309226288417865,-0.9552951395791237,0.39999999999999997,1.0007577818972835,0.831231675014734
random,CYP2C9,interaction,MW>=215,pooled,1274,0.5325716751449618,0.0007541742245482666,0.41188965621900464,0.31945270910381957,0.7706301137888346
random,CYP2C9,interaction,MW>=215,0,253,0.5074136474591808,0.013526684225692235,0.4434539556073278,0.3319681549715001,0.7384808292360838
random,CYP2C9,interaction,MW>=215,1,237,0.5336207906826245,0.0003230056167858917,0.4683291896462511,0.3114794226563227,0.7969964648391643
random,CYP2C9,interaction,MW>=215,2,279,0.5295462740921316,-0.0427366070142635,0.39301075268817204,0.2950121885624906,0.7680640165472021
random,CYP2C9,interaction,MW>=215,3,247,0.5815778692195176,-0.02777649130353512,0.3411050624806888,0.3159853583712477,0.7941992018639504
random,CYP2C9,interaction,MW>=215,4,258,0.512633293669772,0.06297023732848366,0.43656455555831175,0.3368448941098543,0.7545409984234858
random,CYP2C9,median,all,pooled,1285,0.5924440171210116,0.03734859768132291,-0.025253984704521188,0.010998391855258347,0.7819900948636752
random,CYP2C9,median,all,0,254,0.5652915677283465,0.0895993099094491,,0.0,0.7407476220302048
random,CYP2C9,median,all,1,240,0.6084113751041668,0.029825982504166577,,0.0,0.8057308328122086
random,CYP2C9,median,all,2,281,0.6018888284288255,0.0046546388701064366,,0.0,0.7939472247916771
random,CYP2C9,median,all,3,248,0.6160180689596773,0.021023384516128694,,0.0,0.8075871156821957
random,CYP2C9,median,all,4,262,0.5716966865725192,0.04410204053435143,,0.0,0.7595391403819745
random,CYP2C9,median,MW<215,pooled,11,1.364343989,1.3601036571818181,0.2260231724870454,0.008538077007177573,0.9386606309393731
random,CYP2C9,median,MW<215,0,1,1.2692358150000005,1.2692358150000005,,0.0,0.0
random,CYP2C9,median,MW<215,1,3,1.2110315736666666,1.2110315736666666,,0.0,0.5849787728121117
random,CYP2C9,median,MW<215,2,2,2.499780542,2.499780542,,0.0,0.006030494499999817
random,CYP2C9,median,MW<215,3,1,2.455159695,2.455159695,,0.0,0.0
random,CYP2C9,median,MW<215,4,4,0.662683141,0.6510222285,,0.0,0.831231675014734
random,CYP2C9,median,MW>=215,pooled,1274,0.5857792606919153,0.02592763562912084,-0.02788403853262104,0.011013327779638407,0.7706301137888346
random,CYP2C9,median,MW>=215,0,253,0.5625091793992095,0.08493671502766828,,0.0,0.7384808292360838
random,CYP2C9,median,MW>=215,1,237,0.6007832713248945,0.014874012995780502,,1.7763568394002505e-15,0.7969964648391643
random,CYP2C9,median,MW>=215,2,279,0.588283869908602,-0.013231568320788855,,0.0,0.7680640165472021
random,CYP2C9,median,MW>=215,3,247,0.6085721514453442,0.011168581639675762,,0.0,0.7941992018639504
random,CYP2C9,median,MW>=215,4,258,0.570286043868217,0.03469242521705455,,8.881784197001252e-16,0.7545409984234858
random,CYP2C9,mw,all,pooled,1285,0.5773790270228384,0.0001460792510445525,0.21230771832306175,0.1941291760224817,0.7819900948636752
random,CYP2C9,mw,all,0,254,0.5386924050940928,0.030132302583974546,0.3009791921223727,0.17200996517615696,0.7407476220302048
random,CYP2C9,mw,all,1,240,0.5946576430462185,-0.016099880111962114,0.19989136079632205,0.1809946282600751,0.8057308328122086
random,CYP2C9,mw,all,2,281,0.5987323116215677,-0.021954388999155493,0.1398024232046586,0.201648086531154,0.7939472247916771
random,CYP2C9,mw,all,3,248,0.5954015297793381,-0.019342214973846545,0.24948999220404658,0.17042250862780645,0.8075871156821957
random,CYP2C9,mw,all,4,262,0.5590953646886219,0.028107369581718555,0.197248488443687,0.2337763227225524,0.7595391403819745
random,CYP2C9,mw,MW<215,pooled,11,0.9030417480861291,0.567090067124787,0.23636363636363636,0.2070581163374056,0.9386606309393731
random,CYP2C9,mw,MW<215,0,1,0.6648270162387147,0.6648270162387147,,0.0,0.0
random,CYP2C9,mw,MW<215,1,3,0.6390648006966924,0.3907907567864933,-0.5,0.1705213345214305,0.5849787728121117
random,CYP2C9,mw,MW<215,2,2,1.541793679268802,1.541793679268802,,0.20267502446220842,0.006030494499999817
random,CYP2C9,mw,MW<215,3,1,1.8591621954180457,1.8591621954180457,,0.0,0.0
random,CYP2C9,mw,MW<215,4,4,0.6021720641657444,-0.13548952554529659,0.39999999999999997,0.1946446604442341,0.831231675014734
random,CYP2C9,mw,MW>=215,pooled,1274,0.5745671824924645,-0.004749041523375511,0.19843438336850655,0.1806237753584715,0.7706301137888346
random,CYP2C9,mw,MW>=215,0,253,0.5381938493188175,0.02762362782644593,0.2936704658550909,0.16889634102930287,0.7384808292360838
random,CYP2C9,mw,MW>=215,1,237,0.5940955271265923,-0.0212503945030818,0.1766547636891138,0.15849345510288132,0.7969964648391643
random,CYP2C9,mw,MW>=215,2,279,0.5919720150792936,-0.033164052570968806,0.12129862943091667,0.18546162238299846,0.7680640165472021
random,CYP2C9,mw,MW>=215,3,247,0.590285089837481,-0.026947495987578902,0.24033740926769465,0.1670522413906369,0.7941992018639504
random,CYP2C9,mw,MW>=215,4,258,0.558427508882775,0.030643755552680018,0.18502832606347802,0.21345721778051718,0.7545409984234858
random,CYP2C9,native,all,pooled,1285,0.6263591802623543,0.37064104033633677,0.38807334546365807,0.24726185300718193,0.7819900948636752
random,CYP2C9,native,all,0,254,0.6215365333253089,0.39353613553911476,0.37711171362821677,0.2416194580602384,0.7407476220302048
random,CYP2C9,native,all,1,240,0.6298506462881761,0.37331205963369885,0.457619923957013,0.24369443428484197,0.8057308328122086
random,CYP2C9,native,all,2,281,0.6000786035985164,0.3413503680669,0.4219434499021082,0.23992958306285947,0.7939472247916771
random,CYP2C9,native,all,3,248,0.6672340387471304,0.34568778828524094,0.28587511860161025,0.24320031886650706,0.8075871156821957
random,CYP2C9,native,all,4,262,0.6173319955834465,0.40103297393752385,0.4007935515016126,0.2655015798783525,0.7595391403819745
random,CYP2C9,native,MW<215,pooled,11,1.1421251345492252,1.0398855224887114,0.38181818181818183,0.3749373177687914,0.9386606309393731
random,CYP2C9,native,MW<215,0,1,1.4477123615948488,1.4477123615948488,,0.0,0.0
random,CYP2C9,native,MW<215,1,3,0.8796287676376342,0.8796287676376342,-0.5,0.15315524370374872,0.5849787728121117
random,CYP2C9,native,MW<215,2,2,1.9887896785084533,1.9887896785084533,,0.2016780972480774,0.006030494499999817
random,CYP2C9,native,MW<215,3,1,1.8873187952631838,1.8873187952631838,,0.0,0.0
random,CYP2C9,native,MW<215,4,4,0.6529699158134079,0.3718109826469953,0.39999999999999997,0.4952067379847271,0.831231675014734
random,CYP2C9,native,MW>=215,pooled,1274,0.6219059420385272,0.3648626342894952,0.3795500125241952,0.23811196920859345,0.7706301137888346
random,CYP2C9,native,MW>=215,0,253,0.6182710162175241,0.3893694310883016,0.37473971879997214,0.24196746246993103,0.7384808292360838
random,CYP2C9,native,MW>=215,1,237,0.6266888979166639,0.36690298738048455,0.44227444249529885,0.2323861132379178,0.7969964648391643
random,CYP2C9,native,MW>=215,2,279,0.5901236854988036,0.32954076727520426,0.409447557161644,0.22912728469164229,0.7680640165472021
random,CYP2C9,native,MW>=215,3,247,0.6622944243482799,0.3394463672043585,0.2771662785845567,0.2369553444050002,0.7941992018639504
random,CYP2C9,native,MW>=215,4,258,0.6167794696884082,0.40148602806605915,0.39914031435160746,0.24781168389450692,0.7545409984234858
random,CYP2C9,nesso,all,pooled,1285,0.5466181086321164,9.126646545111035e-07,0.38627259003395403,0.32000315330037554,0.7819900948636752
random,CYP2C9,nesso,all,0,254,0.5253162487468099,0.023789366880683192,0.37711171362821677,0.3181344186299571,0.7407476220302048
random,CYP2C9,nesso,all,1,240,0.5466961881775335,0.00582864986247912,0.457619923957013,0.30562581345638246,0.8057308328122086
random,CYP2C9,nesso,all,2,281,0.5357200065123147,-0.04053994062366319,0.4219434499021082,0.2924599685824128,0.7939472247916771
random,CYP2C9,nesso,all,3,248,0.6023791941248796,-0.03174927425846123,0.28587511860161025,0.3302494269347219,0.8075871156821957
random,CYP2C9,nesso,all,4,262,0.5261049437978671,0.04513488912496285,0.4007935515016126,0.3488562572480467,0.7595391403819745
random,CYP2C9,nesso,MW<215,pooled,11,0.8867170287421544,0.48708636158569424,0.44545454545454555,0.4869781537089144,0.9386606309393731
random,CYP2C9,nesso,MW<215,0,1,1.0382353974443732,1.0382353974443732,,0.0,0.0
random,CYP2C9,nesso,MW<215,1,3,0.6796821525273145,0.34063221090345835,-0.5,0.19207741071081252,0.5849787728121117
random,CYP2C9,nesso,MW<215,2,2,1.421306151402599,1.421306151402599,,0.2458336701626349,0.006030494499999817
random,CYP2C9,nesso,MW<215,3,1,1.1904257756777987,1.1904257756777987,,0.0,0.0
random,CYP2C9,nesso,MW<215,4,4,0.6608918456635959,-0.18380503279877725,0.39999999999999997,0.6506777445788434,0.831231675014734
random,CYP2C9,nesso,MW>=215,pooled,1274,0.5436816187410564,-0.004204691682387431,0.37779037217642514,0.30840069051666263,0.7706301137888346
random,CYP2C9,nesso,MW>=215,0,253,0.5232889003329856,0.01977969877568837,0.37473971879997214,0.3185926275070361,0.7384808292360838
random,CYP2C9,nesso,MW>=215,1,237,0.5450128215401946,0.0015906301024667282,0.44227444249529885,0.2914436478729353,0.7969964648391643
random,CYP2C9,nesso,MW>=215,2,279,0.5293717187353233,-0.05101912407904858,0.409447557161644,0.279292605884015,0.7680640165472021
random,CYP2C9,nesso,MW>=215,3,247,0.5999984387339771,-0.03669735138370925,0.2771662785845567,0.3217691780323072,0.7941992018639504
random,CYP2C9,nesso,MW>=215,4,258,0.5240152243890961,0.048684345278819284,0.39914031435160746,0.3256125880131625,0.7545409984234858
random,CYP2D6,additive,all,pooled,1493,0.62195354562291,0.0006850282871844529,0.20561606946669256,0.1853905540667633,0.9157893015336759
random,CYP2D6,additive,all,0,277,0.6003616427678515,-0.08585435545827967,0.2503328368540452,0.16717676231343018,0.8918239401981303
random,CYP2D6,additive,all,1,309,0.6725095092051476,0.08388611116752892,0.0984206523198067,0.2060549072582151,0.9610694499882758
random,CYP2D6,additive,all,2,301,0.6065626423108197,0.05141362698299562,0.1711478295307034,0.19254697671397095,0.8952759729318348
random,CYP2D6,additive,all,3,292,0.6156957898664777,-0.0403280403053544,0.23199949101884437,0.18471574237161834,0.9017844344398339
random,CYP2D6,additive,all,4,314,0.6118232619342389,-0.015337957352785876,0.302305028969118,0.1695002987154006,0.916836904532755
random,CYP2D6,additive,MW<215,pooled,21,0.41841322587174773,0.16037699096066185,0.4142857142857143,0.20144338190917255,0.7212378841858249
random,CYP2D6,additive,MW<215,0,6,0.47036154708850225,-0.016773169997706727,-0.4285714285714286,0.1527551065658289,0.4807692782108237
random,CYP2D6,additive,MW<215,1,2,0.0658350220666386,-0.06523868233164043,,0.02240308293336124,0.08823810499999984
random,CYP2D6,additive,MW<215,2,5,0.33254406542272186,-0.07984219393824184,0.7999999999999999,0.16237563882508269,0.4649208175426976
random,CYP2D6,additive,MW<215,3,4,0.8665287521028093,0.8665287521028093,0.19999999999999998,0.1464628406110948,1.1277998899617725
random,CYP2D6,additive,MW<215,4,4,0.17600077027939087,0.13303228902584796,1.0,0.29881166433257417,0.4132289709732342
random,CYP2D6,additive,MW>=215,pooled,1472,0.624857313771534,-0.0015931858542170575,0.20389666059535386,0.18514177570131332,0.918103404626518
random,CYP2D6,additive,MW>=215,0,271,0.6032398736685014,-0.08738382819910416,0.26060222366929553,0.166704617108914,0.8987819015229236
random,CYP2D6,additive,MW>=215,1,307,0.6764617859943236,0.08485760819358212,0.09838303103296397,0.20669377980140502,0.9641268508531886
random,CYP2D6,additive,MW>=215,2,296,0.6111913344879836,0.05363078612017868,0.164282772757349,0.19247179465426262,0.9007772496177464
random,CYP2D6,additive,MW>=215,3,288,0.6122119987243065,-0.05292327353324557,0.23471741637831606,0.18517624220611686,0.892058206943542
random,CYP2D6,additive,MW>=215,4,310,0.6174467779555918,-0.01725241214476825,0.29551198713423554,0.16695504367062539,0.9215009225423321
random,CYP2D6,inhibitor,all,pooled,1493,0.5903712885330646,0.0002538942605124776,0.3988023872811322,0.3328873225818112,0.9157893015336759
random,CYP2D6,inhibitor,all,0,277,0.5655638367367979,-0.0668009893773101,0.43766154867661355,0.33620091290862253,0.8918239401981303
random,CYP2D6,inhibitor,all,1,309,0.614798757159218,0.07029602173800983,0.3897673888904705,0.3194468974984174,0.9610694499882758
random,CYP2D6,inhibitor,all,2,301,0.5963560656871477,0.03251923005613977,0.35610437614133905,0.3354786529198031,0.8952759729318348
random,CYP2D6,inhibitor,all,3,292,0.5820042698798095,-0.020888422975418725,0.4087277736460548,0.3344205998854894,0.9017844344398339
random,CYP2D6,inhibitor,all,4,314,0.5902608677224146,-0.0207879021231236,0.40672176564812035,0.33811936551851807,0.916836904532755
random,CYP2D6,inhibitor,MW<215,pooled,21,0.4375964351590639,0.02486627659655876,0.49610389610389616,0.3505537257174577,0.7212378841858249
