scope,budget,fold,feature,target,method,adjustment,actual_covariates,n,nuisance_rank,correlation
native_unique,unique,pooled,PC3,MW,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,3344,11,-0.07814310560687117
native_unique,unique,pooled,PC3,heavy_atoms,pearson,none,,3344,1,-0.14293788853825762
native_unique,unique,pooled,PC3,heavy_atoms,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.057947197628751196
native_unique,unique,pooled,PC3,heavy_atoms,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.11625192137491067
native_unique,unique,pooled,PC3,heavy_atoms,spearman,none,,3344,1,-0.18704179549338382
native_unique,unique,pooled,PC3,heavy_atoms,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.1293726509464159
native_unique,unique,pooled,PC3,heavy_atoms,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.13472616025349704
native_unique,unique,pooled,PC3,prepared_formal_charge,pearson,none,,3344,1,-0.03578900284751835
native_unique,unique,pooled,PC3,prepared_formal_charge,pearson,fold_potency_charge,fold;y_true,3344,6,-0.02721786951298395
native_unique,unique,pooled,PC3,prepared_formal_charge,pearson,fold_potency_charge_MW,fold;y_true;MW,3344,7,-0.020345162867445483
native_unique,unique,pooled,PC3,prepared_formal_charge,spearman,none,,3344,1,-0.02804036809658117
native_unique,unique,pooled,PC3,prepared_formal_charge,spearman,fold_potency_charge,fold;y_true,3344,6,-0.023214533719835742
native_unique,unique,pooled,PC3,prepared_formal_charge,spearman,fold_potency_charge_MW,fold;y_true;MW,3344,7,-0.010771388874366994
native_unique,unique,pooled,PC3,prepared_is_charged,pearson,none,,3344,1,0.13977258005376333
native_unique,unique,pooled,PC3,prepared_is_charged,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,
native_unique,unique,pooled,PC3,prepared_is_charged,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,
native_unique,unique,pooled,PC3,prepared_is_charged,spearman,none,,3344,1,0.14119779171435884
native_unique,unique,pooled,PC3,prepared_is_charged,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.0011740455936743934
native_unique,unique,pooled,PC3,prepared_is_charged,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.0001171160863024181
native_unique,unique,pooled,PC3,y_true,pearson,none,,3344,1,-0.18302142405988928
native_unique,unique,pooled,PC3,y_true,pearson,fold_potency_charge,fold;prepared_formal_charge,3344,10,-0.12677757841700135
native_unique,unique,pooled,PC3,y_true,pearson,fold_potency_charge_MW,fold;prepared_formal_charge;MW,3344,11,-0.11321918093415281
native_unique,unique,pooled,PC3,y_true,spearman,none,,3344,1,-0.1545588458428229
native_unique,unique,pooled,PC3,y_true,spearman,fold_potency_charge,fold;prepared_formal_charge,3344,10,-0.10257601240727797
native_unique,unique,pooled,PC3,y_true,spearman,fold_potency_charge_MW,fold;prepared_formal_charge;MW,3344,11,-0.07660519902848567
native_unique,unique,pooled,PC3,native_cached,pearson,none,,3344,1,0.29781190438299276
native_unique,unique,pooled,PC3,native_cached,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.41741671931736984
native_unique,unique,pooled,PC3,native_cached,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.45870185161936594
native_unique,unique,pooled,PC3,native_cached,spearman,none,,3344,1,0.2921749743132861
native_unique,unique,pooled,PC3,native_cached,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.4035592956613789
native_unique,unique,pooled,PC3,native_cached,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.44303505987772085
native_unique,unique,pooled,PC4,MW,pearson,none,,3344,1,-0.14547541553862045
native_unique,unique,pooled,PC4,MW,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.09490705343418543
native_unique,unique,pooled,PC4,MW,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,3344,11,-0.09490705343418543
native_unique,unique,pooled,PC4,MW,spearman,none,,3344,1,-0.11213333185964236
native_unique,unique,pooled,PC4,MW,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.06014795409061811
native_unique,unique,pooled,PC4,MW,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,3344,11,-0.06014795409061811
native_unique,unique,pooled,PC4,heavy_atoms,pearson,none,,3344,1,-0.13324638876656913
native_unique,unique,pooled,PC4,heavy_atoms,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.08211972753749612
native_unique,unique,pooled,PC4,heavy_atoms,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.026135387206866575
native_unique,unique,pooled,PC4,heavy_atoms,spearman,none,,3344,1,-0.09973999202172411
native_unique,unique,pooled,PC4,heavy_atoms,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.04865173835090592
native_unique,unique,pooled,PC4,heavy_atoms,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.012105428999710538
native_unique,unique,pooled,PC4,prepared_formal_charge,pearson,none,,3344,1,-0.01901178665077336
native_unique,unique,pooled,PC4,prepared_formal_charge,pearson,fold_potency_charge,fold;y_true,3344,6,-0.011418368362506917
native_unique,unique,pooled,PC4,prepared_formal_charge,pearson,fold_potency_charge_MW,fold;y_true;MW,3344,7,0.0019445074102219094
native_unique,unique,pooled,PC4,prepared_formal_charge,spearman,none,,3344,1,0.005718294096503617
native_unique,unique,pooled,PC4,prepared_formal_charge,spearman,fold_potency_charge,fold;y_true,3344,6,0.01202656732416292
native_unique,unique,pooled,PC4,prepared_formal_charge,spearman,fold_potency_charge_MW,fold;y_true;MW,3344,7,0.018608288948510812
native_unique,unique,pooled,PC4,prepared_is_charged,pearson,none,,3344,1,-0.0009070215006013558
native_unique,unique,pooled,PC4,prepared_is_charged,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,
native_unique,unique,pooled,PC4,prepared_is_charged,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,
native_unique,unique,pooled,PC4,prepared_is_charged,spearman,none,,3344,1,0.011532920332641573
native_unique,unique,pooled,PC4,prepared_is_charged,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.0019312795397226003
native_unique,unique,pooled,PC4,prepared_is_charged,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-2.4542067349373575e-05
native_unique,unique,pooled,PC4,y_true,pearson,none,,3344,1,-0.17801868661248726
native_unique,unique,pooled,PC4,y_true,pearson,fold_potency_charge,fold;prepared_formal_charge,3344,10,-0.1970248281049094
native_unique,unique,pooled,PC4,y_true,pearson,fold_potency_charge_MW,fold;prepared_formal_charge;MW,3344,11,-0.15914592134229202
native_unique,unique,pooled,PC4,y_true,spearman,none,,3344,1,-0.195786624183321
native_unique,unique,pooled,PC4,y_true,spearman,fold_potency_charge,fold;prepared_formal_charge,3344,10,-0.2077003894066413
native_unique,unique,pooled,PC4,y_true,spearman,fold_potency_charge_MW,fold;prepared_formal_charge;MW,3344,11,-0.18357387845472994
native_unique,unique,pooled,PC4,native_cached,pearson,none,,3344,1,-0.4021711622332579
native_unique,unique,pooled,PC4,native_cached,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.3737699481356121
native_unique,unique,pooled,PC4,native_cached,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.36620966499941154
native_unique,unique,pooled,PC4,native_cached,spearman,none,,3344,1,-0.4582339965147054
native_unique,unique,pooled,PC4,native_cached,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.4324318406608658
native_unique,unique,pooled,PC4,native_cached,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.43322568798853106
native_unique,unique,pooled,PC5,MW,pearson,none,,3344,1,0.23211012971244058
native_unique,unique,pooled,PC5,MW,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.1835028371565402
native_unique,unique,pooled,PC5,MW,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,3344,11,0.1835028371565402
native_unique,unique,pooled,PC5,MW,spearman,none,,3344,1,0.15575339303565663
native_unique,unique,pooled,PC5,MW,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.11590527180661314
native_unique,unique,pooled,PC5,MW,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,3344,11,0.11590527180661314
native_unique,unique,pooled,PC5,heavy_atoms,pearson,none,,3344,1,0.2299273699905645
native_unique,unique,pooled,PC5,heavy_atoms,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.18102340624756955
native_unique,unique,pooled,PC5,heavy_atoms,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.02163206193859447
native_unique,unique,pooled,PC5,heavy_atoms,spearman,none,,3344,1,0.13641229632830787
native_unique,unique,pooled,PC5,heavy_atoms,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.09525904606373857
native_unique,unique,pooled,PC5,heavy_atoms,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.02000300399490512
native_unique,unique,pooled,PC5,prepared_formal_charge,pearson,none,,3344,1,0.021833927173105287
native_unique,unique,pooled,PC5,prepared_formal_charge,pearson,fold_potency_charge,fold;y_true,3344,6,0.014080607587514973
native_unique,unique,pooled,PC5,prepared_formal_charge,pearson,fold_potency_charge_MW,fold;y_true;MW,3344,7,-0.016597483414502904
native_unique,unique,pooled,PC5,prepared_formal_charge,spearman,none,,3344,1,0.00461133034995904
native_unique,unique,pooled,PC5,prepared_formal_charge,spearman,fold_potency_charge,fold;y_true,3344,6,-0.0002829141974890389
native_unique,unique,pooled,PC5,prepared_formal_charge,spearman,fold_potency_charge_MW,fold;y_true;MW,3344,7,-0.016819391449770932
native_unique,unique,pooled,PC5,prepared_is_charged,pearson,none,,3344,1,-0.09583904353768033
native_unique,unique,pooled,PC5,prepared_is_charged,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,
native_unique,unique,pooled,PC5,prepared_is_charged,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,
native_unique,unique,pooled,PC5,prepared_is_charged,spearman,none,,3344,1,-0.0949245691237488
native_unique,unique,pooled,PC5,prepared_is_charged,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.0002677714189666213
native_unique,unique,pooled,PC5,prepared_is_charged,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-1.3898526351665495e-05
native_unique,unique,pooled,PC5,y_true,pearson,none,,3344,1,0.15073479412882682
native_unique,unique,pooled,PC5,y_true,pearson,fold_potency_charge,fold;prepared_formal_charge,3344,10,0.11508638202205315
native_unique,unique,pooled,PC5,y_true,pearson,fold_potency_charge_MW,fold;prepared_formal_charge;MW,3344,11,0.052474105407991085
native_unique,unique,pooled,PC5,y_true,spearman,none,,3344,1,0.11771714097862075
native_unique,unique,pooled,PC5,y_true,spearman,fold_potency_charge,fold;prepared_formal_charge,3344,10,0.08616686831455776
native_unique,unique,pooled,PC5,y_true,spearman,fold_potency_charge_MW,fold;prepared_formal_charge;MW,3344,11,0.05017455116372346
native_unique,unique,pooled,PC5,native_cached,pearson,none,,3344,1,0.46403542554199584
native_unique,unique,pooled,PC5,native_cached,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.4455416509842841
native_unique,unique,pooled,PC5,native_cached,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.4135014307435911
native_unique,unique,pooled,PC5,native_cached,spearman,none,,3344,1,0.4293658080026738
native_unique,unique,pooled,PC5,native_cached,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.41819890227955325
native_unique,unique,pooled,PC5,native_cached,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.4045467321985445
native_fold,unique,0,norm_l2,MW,pearson,none,,669,1,-0.42627750478748355
native_fold,unique,0,norm_l2,MW,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,-0.3489582526725724
native_fold,unique,0,norm_l2,MW,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,7,-0.3489582526725724
native_fold,unique,0,norm_l2,MW,spearman,none,,669,1,-0.3218702091679771
native_fold,unique,0,norm_l2,MW,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,-0.1895977984908637
native_fold,unique,0,norm_l2,MW,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,7,-0.1895977984908637
native_fold,unique,0,norm_l2,heavy_atoms,pearson,none,,669,1,-0.4249733369948765
native_fold,unique,0,norm_l2,heavy_atoms,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,-0.3502441909940581
native_fold,unique,0,norm_l2,heavy_atoms,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,-0.06317925015311295
native_fold,unique,0,norm_l2,heavy_atoms,spearman,none,,669,1,-0.3172981903110305
native_fold,unique,0,norm_l2,heavy_atoms,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,-0.186949716287618
native_fold,unique,0,norm_l2,heavy_atoms,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,-0.04061040234783367
native_fold,unique,0,norm_l2,prepared_formal_charge,pearson,none,,669,1,0.005541225639403117
native_fold,unique,0,norm_l2,prepared_formal_charge,pearson,fold_potency_charge,fold;y_true,669,2,0.029538915755078488
native_fold,unique,0,norm_l2,prepared_formal_charge,pearson,fold_potency_charge_MW,fold;y_true;MW,669,3,0.14144966745492443
native_fold,unique,0,norm_l2,prepared_formal_charge,spearman,none,,669,1,0.059318391396551394
native_fold,unique,0,norm_l2,prepared_formal_charge,spearman,fold_potency_charge,fold;y_true,669,2,0.09306003057030027
native_fold,unique,0,norm_l2,prepared_formal_charge,spearman,fold_potency_charge_MW,fold;y_true;MW,669,3,0.13073624420883598
native_fold,unique,0,norm_l2,prepared_is_charged,pearson,none,,669,1,0.19569406035705836
native_fold,unique,0,norm_l2,prepared_is_charged,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,
native_fold,unique,0,norm_l2,prepared_is_charged,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,
native_fold,unique,0,norm_l2,prepared_is_charged,spearman,none,,669,1,0.3181411807012988
native_fold,unique,0,norm_l2,prepared_is_charged,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,-5.122655238246045e-06
native_fold,unique,0,norm_l2,prepared_is_charged,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,0.0011752259688760957
native_fold,unique,0,norm_l2,y_true,pearson,none,,669,1,-0.32923202878198055
native_fold,unique,0,norm_l2,y_true,pearson,fold_potency_charge,fold;prepared_formal_charge,669,6,-0.2842990439330341
native_fold,unique,0,norm_l2,y_true,pearson,fold_potency_charge_MW,fold;prepared_formal_charge;MW,669,7,-0.14902048031746584
native_fold,unique,0,norm_l2,y_true,spearman,none,,669,1,-0.42137064215275566
native_fold,unique,0,norm_l2,y_true,spearman,fold_potency_charge,fold;prepared_formal_charge,669,6,-0.36288560259687047
native_fold,unique,0,norm_l2,y_true,spearman,fold_potency_charge_MW,fold;prepared_formal_charge;MW,669,7,-0.3000472736360667
native_fold,unique,0,norm_l2,native_cached,pearson,none,,669,1,-0.38719196711313164
native_fold,unique,0,norm_l2,native_cached,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,-0.2980938765535501
native_fold,unique,0,norm_l2,native_cached,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,-0.18534476125638422
native_fold,unique,0,norm_l2,native_cached,spearman,none,,669,1,-0.5133082740215306
native_fold,unique,0,norm_l2,native_cached,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,-0.41033304761270895
native_fold,unique,0,norm_l2,native_cached,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,-0.38058322166674496
native_fold,unique,0,centered_norm_l2,MW,pearson,none,,669,1,-0.3498977463894503
native_fold,unique,0,centered_norm_l2,MW,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,-0.2880096910322313
native_fold,unique,0,centered_norm_l2,MW,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,7,-0.2880096910322313
native_fold,unique,0,centered_norm_l2,MW,spearman,none,,669,1,-0.1600732013108311
native_fold,unique,0,centered_norm_l2,MW,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,-0.07966474823003918
native_fold,unique,0,centered_norm_l2,MW,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge,669,7,-0.07966474823003918
native_fold,unique,0,centered_norm_l2,heavy_atoms,pearson,none,,669,1,-0.3569400936828434
native_fold,unique,0,centered_norm_l2,heavy_atoms,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,-0.29820989837121753
native_fold,unique,0,centered_norm_l2,heavy_atoms,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,669,8,-0.08203975669161219
native_fold,unique,0,centered_norm_l2,heavy_atoms,spearman,none,,669,1,-0.20277793638845817
native_fold,unique,0,centered_norm_l2,heavy_atoms,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,669,7,-0.12988934421939938
